,cik_str,ticker,title
5132,1442145,VRSK,"Verisk Analytics, Inc."
5133,1442236,QRHC,Quest Resource Holding Corp
5134,1442376,TSMI,"Total Sports Media, Inc."
5135,1442492,LRDC,"Laredo Oil, Inc."
5136,1442620,RCON,"Recon Technology, Ltd"
5137,1442626,BRG,"Bluerock Residential Growth REIT, Inc."
5138,1442711,CYPW,CYCLONE POWER TECHNOLOGIES INC
5139,1442836,MRSN,"Mersana Therapeutics, Inc."
5140,1442999,ABTI,ALTEROLA BIOTECH INC.
5141,1443089,WHSI,"WEARABLE HEALTH SOLUTIONS, INC."
5142,1443388,GRYN,GREEN HYGIENICS HOLDINGS INC.
5143,1443611,SING,SinglePoint Inc.
5144,1443646,BAH,Booz Allen Hamilton Holding Corp
5145,1443669,PRLB,Proto Labs Inc
5146,1443863,BICX,BioCorRx Inc.
5147,1443979,CNWHF,China Networks International Holdings Ltd
5148,1444144,ACNV,"ACCELERA INNOVATIONS, INC."
5149,1444192,ACST,Acasti Pharma Inc.
5150,1444307,ONCS,ONCOSEC MEDICAL Inc
5151,1444363,GCAP,"GAIN Capital Holdings, Inc."
5152,1444380,NVRO,NEVRO CORP
5153,1444406,EC,ECOPETROL S.A.
5154,1444839,BRVO,Bravo Multinational Inc.
5155,1445109,CCTC,Clean Coal Technologies Inc.
5156,1445175,LTGJ,"Xiamen Lutong International Travel Agency Co., Ltd."
5157,1445283,PTI,"PROTEOSTASIS THERAPEUTICS, INC."
5158,1445305,WK,WORKIVA INC
5159,1445467,AVPMF,AVRUPA MINERALS LTD.
5160,1445815,BIXT,"BIOXYTRAN, INC"
5161,1445930,KB,KB Financial Group Inc.
5162,1445942,TMRC,Texas Mineral Resources Corp.
5163,1446152,SENY,"SAUER ENERGY, INC."
5164,1446159,POAI,Predictive Oncology Inc.
5165,1446847,IRWD,IRONWOOD PHARMACEUTICALS INC
5166,1447028,ABUS,Arbutus Biopharma Corp
5167,1447051,TBNK,Territorial Bancorp Inc.
5168,1447362,CSTL,CASTLE BIOSCIENCES INC
5169,1447380,MFON,MOBIVITY HOLDINGS CORP.
5170,1447599,FIT,"FITBIT, INC."
5171,1447669,TWLO,TWILIO INC
5172,1448056,NEWR,"NEW RELIC, INC."
5173,1448397,SHIPZ,Seanergy Maritime Holdings Corp.
5174,1448397,SHIP,Seanergy Maritime Holdings Corp.
5175,1448397,SHIPW,Seanergy Maritime Holdings Corp.
5176,1448431,OPRX,OptimizeRx Corp
5177,1448558,GRWC,"GROW CAPITAL, INC."
5178,1448597,BFGC,Bullfrog Gold Corp.
5179,1448695,UNGS,Sylios Corp
5180,1448705,BASA,"BASANITE, INC."
5181,1448893,ESNT,Essent Group Ltd.
5182,1449349,RDGL,VIVOS INC
5183,1449447,ETNI,"ENTEST GROUP, INC."
5184,1449488,CCLP,CSI Compressco LP
5185,1449574,BVTK,"Bravatek Solutions, Inc."
5186,1449732,WG,"Willbros Group, Inc.\NEW\"
5187,1449792,PPSI,"PIONEER POWER SOLUTIONS, INC."
5188,1449794,EMYB,"Embassy Bancorp, Inc."
5189,1450708,AURM,"Aurum, Inc."
5190,1450922,SIVR,Aberdeen Standard Silver ETF Trust
5191,1450923,SGOL,Aberdeen Standard Gold ETF Trust
5192,1451448,GMBL,"ESPORTS ENTERTAINMENT GROUP, INC."
5193,1451448,GMBLW,"ESPORTS ENTERTAINMENT GROUP, INC."
5194,1451505,RIG,Transocean Ltd.
5195,1451512,TRTC,Terra Tech Corp.
5196,1451797,AHCP,Anchorage International Holdings Corp.
5197,1451809,SITM,SITIME Corp
5198,1452857,SPLP,STEEL PARTNERS HOLDINGS L.P.
5199,1452872,RLLY,"ARC Group, Inc."
5200,1452922,JXHLY,"JXTG Holdings, Inc."
5201,1453015,BLDP,Ballard Power Systems Inc.
5202,1453593,XTNT,"Xtant Medical Holdings, Inc."
5203,1453687,SELB,SELECTA BIOSCIENCES INC
5204,1454742,GMER,"GOOD GAMING, INC."
5205,1454789,CATB,CATABASIS PHARMACEUTICALS INC
5206,1455684,TPIC,"TPI COMPOSITES, INC"
5207,1455863,COLD,AMERICOLD REALTY TRUST
5208,1455886,PPPMF,PRIMERO MINING CORP
5209,1455926,IRNC,IRONCLAD ENCRYPTION Corp
5210,1456189,LEAT,Leatt Corp
5211,1456212,BRTI,"BlackRidge Technology International, Inc."
5212,1456346,FNV,FRANCO NEVADA Corp
5213,1456772,OPI,OFFICE PROPERTIES INCOME TRUST
5214,1456772,OPINI,OFFICE PROPERTIES INCOME TRUST
5215,1456772,OPINL,OFFICE PROPERTIES INCOME TRUST
5216,1456787,DGJI,DRAGON JADE INTERNATIONAL LTD
5217,1456802,CCOB,Century Cobalt Corp.
5218,1456857,MJNE,"MJ Holdings, Inc."
5219,1457612,GNCA,"GENOCEA BIOSCIENCES, INC."
5220,1458412,CFB,"CROSSFIRST BANKSHARES, INC."
5221,1458696,CYOU,Changyou.com Ltd
5222,1458891,NE,Noble Corp plc
5223,1459200,ALRM,"Alarm.com Holdings, Inc."
5224,1459417,TWOU,"2U, Inc."
5225,1459482,CIIX,"Chineseinvestors.com, Inc."
5226,1459839,SIBN,"SI-BONE, Inc."
5227,1459862,PALL,Aberdeen Standard Palladium ETF Trust
5228,1460235,PPLT,Aberdeen Standard Platinum ETF Trust
5229,1460329,FLNT,"Fluent, Inc."
5230,1460602,ORGS,Orgenesis Inc.
5231,1460702,QLGN,"Qualigen Therapeutics, Inc."
5232,1460702,RTTR,"Qualigen Therapeutics, Inc."
5233,1461119,CRHM,CRH Medical Corp
5234,1461640,HMTA,HomeTown Bankshares Corp
5235,1461755,ACBI,"Atlantic Capital Bancshares, Inc."
5236,1461993,MLNTQ,"MELINTA THERAPEUTICS, INC. /NEW/"
5237,1462047,PGCG,PRIME GLOBAL CAPITAL GROUP Inc
5238,1462120,LOB,"Live Oak Bancshares, Inc."
5239,1462223,RCRT,"Recruiter.com Group, Inc."
5240,1462418,ASPS,Altisource Portfolio Solutions S.A.
5241,1463000,GRUSF,Grown Rogue International Inc.
5242,1463101,ENPH,"Enphase Energy, Inc."
5243,1463172,ZEN,"Zendesk, Inc."
5244,1463208,TLSS,"Transportation & Logistics Systems, Inc."
5245,1463258,REGI,"Renewable Energy Group, Inc."
5246,1463361,UBX,"Unity Biotechnology, Inc."
5247,1463471,MNELF,Mission NewEnergy Ltd
5248,1463959,DSKX,"DS HEALTHCARE GROUP, INC."
5249,1463972,VUZI,Vuzix Corp
5250,1464165,BETRD,BetterLife Pharma Inc.
5251,1464165,BETRF,BetterLife Pharma Inc.
5252,1464165,PVOTF,BetterLife Pharma Inc.
5253,1464300,PTPF,"ALL MARKETING SOLUTIONS, INC."
5254,1464343,ATLC,Atlanticus Holdings Corp
5255,1464423,PMT-PA,PennyMac Mortgage Investment Trust
5256,1464423,PMT-PB,PennyMac Mortgage Investment Trust
5257,1464423,PMT,PennyMac Mortgage Investment Trust
5258,1464591,GPRK,GeoPark Ltd
5259,1464790,RILYI,"B. Riley Financial, Inc."
5260,1464790,RILYM,"B. Riley Financial, Inc."
5261,1464790,RILYN,"B. Riley Financial, Inc."
5262,1464790,RILYO,"B. Riley Financial, Inc."
5263,1464790,RILYP,"B. Riley Financial, Inc."
5264,1464790,RILYZ,"B. Riley Financial, Inc."
5265,1464790,RILY,"B. Riley Financial, Inc."
5266,1464790,RILYG,"B. Riley Financial, Inc."
5267,1464790,RILYH,"B. Riley Financial, Inc."
5268,1464865,GHMP,"Good Hemp, Inc."
5269,1464963,TCRD,"THL Credit, Inc."
5270,1464963,TCRW,"THL Credit, Inc."
5271,1464963,TCRZ,"THL Credit, Inc."
5272,1465128,STWD,"STARWOOD PROPERTY TRUST, INC."
5273,1465470,SHMP,NaturalShrimp Inc
5274,1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.
5275,1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.
5276,1465740,TWO-PD,TWO HARBORS INVESTMENT CORP.
5277,1465740,TWO-PE,TWO HARBORS INVESTMENT CORP.
5278,1465740,TWO,TWO HARBORS INVESTMENT CORP.
5279,1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.
5280,1465872,VTDRF,VANTAGE DRILLING INTERNATIONAL
5281,1465885,WMC,Western Asset Mortgage Capital Corp
5282,1466026,MSBI,"Midland States Bancorp, Inc."
5283,1466085,IRT,"INDEPENDENCE REALTY TRUST, INC."
5284,1466258,TT,Trane Technologies plc
5285,1466301,CLVS,"Clovis Oncology, Inc."
5286,1466538,COWN,COWEN INC.
5287,1466593,OTTR,Otter Tail Corp
5288,1466815,ABCD,"CAMBIUM LEARNING GROUP, INC."
5289,1467154,NOVN,"Novan, Inc."
5290,1467373,ACN,Accenture plc
5291,1467623,DBX,"DROPBOX, INC."
5292,1467652,NEOS,"Neos Therapeutics, Inc."
5293,1467760,ARI,"Apollo Commercial Real Estate Finance, Inc."
5294,1467761,ZMTP,"Zoom Telephonics, Inc."
5295,1467808,CO,Global Cord Blood Corp
5296,1467858,GM,General Motors Co
5297,1468091,VEON,VEON Ltd.
5298,1468174,H,Hyatt Hotels Corp
5299,1468328,ADUS,Addus HomeCare Corp
5300,1468639,VICP,"Vicapsys Life Sciences, Inc."
5301,1468666,SCWX,SecureWorks Corp
5302,1468679,CRYO,AMERICAN CRYOSTEM Corp
5303,1468748,KOD,Kodiak Sciences Inc.
5304,1469038,MIGT,"Mi1 Global Telco., Inc."
5305,1469207,SMRN,"Smartag International, Inc."
5306,1469367,RUN,Sunrun Inc.
5307,1469372,MSGN,MSG NETWORKS INC.
5308,1469395,PAM,Pampa Energy Inc.
5309,1469443,RKDA,"Arcadia Biosciences, Inc."
5310,1470099,MOBL,"MOBILEIRON, INC."
5311,1470205,ICBK,"County Bancorp, Inc."
5312,1470683,CCCL,"China Ceramics Co., Ltd"
5313,1470683,HOL,"China Ceramics Co., Ltd"
5314,1471055,BSBR,Banco Santander (Brasil) S.A.
5315,1471265,NWBI,"Northwest Bancshares, Inc."
5316,1471302,AIVI,Kemiao Garment Holding Group
5317,1471727,BTTR,Better Choice Co Inc.
5318,1471781,GTCH,GBT Technologies Inc.
5319,1471824,CANE,Teucrium Commodity Trust
5320,1471824,CORN,Teucrium Commodity Trust
5321,1471824,WEAT,Teucrium Commodity Trust
5322,1471824,SOYB,Teucrium Commodity Trust
5323,1471824,TAGS,Teucrium Commodity Trust
5324,1472072,CCM,Concord Medical Services Holdings Ltd
5325,1472091,PDSB,PDS Biotechnology Corp
5326,1472091,EDGE,PDS Biotechnology Corp
5327,1472468,XTEG,"XT Energy Group, Inc."
5328,1472494,BNO,"United States Brent Oil Fund, LP"
5329,1472595,RCM,R1 RCM INC.
5330,1472619,LONCF,Loncor Resources Inc.
5331,1472787,FAF,First American Financial Corp
5332,1472862,WSML,"Williamsville Sears Management, Inc."
5333,1473334,NVFY,"Nova Lifestyle, Inc."
5334,1473490,WSCO,"Wall Street Media Co, Inc."
5335,1473579,BTHE,"Boston Therapeutics, Inc."
5336,1473597,STRI,"STR HOLDINGS, INC."
5337,1473654,LVBX,"LevelBlox, Inc."
5338,1473844,CBTX,"CBTX, Inc."
5339,1474098,PEB,Pebblebrook Hotel Trust
5340,1474098,PEB-PC,Pebblebrook Hotel Trust
5341,1474098,PEB-PD,Pebblebrook Hotel Trust
5342,1474098,PEB-PE,Pebblebrook Hotel Trust
5343,1474098,PEB-PF,Pebblebrook Hotel Trust
5344,1474167,COSM,Cosmos Holdings Inc.
5345,1474432,PSTG,"Pure Storage, Inc."
5346,1474439,TNAV,"Telenav, Inc."
5347,1474627,LLIT,Lianluo Smart Ltd
5348,1474735,GNRC,GENERAC HOLDINGS INC.
5349,1474835,IPCI,Intellipharmaceutics International Inc.
5350,1474835,IPCIF,Intellipharmaceutics International Inc.
5351,1474903,BGSF,"BG Staffing, Inc."
5352,1475115,EB,"Eventbrite, Inc."
5353,1475260,CVE,CENOVUS ENERGY INC.
5354,1475348,LBC,Luther Burbank Corp
5355,1475430,JSHG,JOSHUA GOLD RESOURCES INC
5356,1475841,NBHC,National Bank Holdings Corp
5357,1475922,PRI,"Primerica, Inc."
5358,1476034,MCB,Metropolitan Bank Holding Corp.
5359,1476045,CLDT,Chatham Lodging Trust
5360,1476150,TRNO,Terreno Realty Corp
5361,1476264,WFBI,"WashingtonFirst Bankshares, Inc."
5362,1476765,GBDC,"GOLUB CAPITAL BDC, Inc."
5363,1476963,HTBX,"HEAT BIOLOGICS, INC."
5364,1477009,CANN,GENERAL CANNABIS CORP
5365,1477049,PHYS,Sprott Physical Gold Trust
5366,1477246,SANW,S&W Seed Co
5367,1477294,ST,Sensata Technologies Holding plc
5368,1477333,NET,"Cloudflare, Inc."
5369,1477449,TDOC,"Teladoc Health, Inc."
5370,1477641,DQ,DAQO NEW ENERGY CORP.
5371,1477845,ANVS,"Annovis Bio, Inc."
5372,1478069,CFRX,CONTRAFECT Corp
5373,1478121,PFNX,Pfenex Inc.
5374,1478242,IQV,IQVIA HOLDINGS INC.
5375,1478320,ADPT,Adaptive Biotechnologies Corp
5376,1478454,EBMT,"Eagle Bancorp Montana, Inc."
5377,1478682,EMPM,"Empire Post Media, Inc."
5378,1478726,CHFN,CHARTER FINANCIAL CORP
5379,1479000,OTTV,Viva Entertainment Group Inc.
5380,1479094,STAG,"STAG Industrial, Inc."
5381,1479094,STAG-PC,"STAG Industrial, Inc."
5382,1479247,CPER,United States Commodity Index Funds Trust
5383,1479247,USCI,United States Commodity Index Funds Trust
5384,1479290,RVNC,"Revance Therapeutics, Inc."
5385,1479419,KALA,"Kala Pharmaceuticals, Inc."
5386,1479526,CMCI,"China Modern Agricultural Information, Inc."
5387,1479681,CLNH,"Clinigence Holdings, Inc."
5388,1479750,CBF,Capital Bank Financial Corp.
5389,1481028,HYSR,"SUNHYDROGEN, INC."
5390,1481241,DCIX,Performance Shipping Inc.
5391,1481241,PSHG,Performance Shipping Inc.
5392,1481443,RMDM,"TechCom, Inc."
5393,1481504,BANJ,"Banjo & Matilda, Inc."
5394,1481512,RARX,"Ra Pharmaceuticals, Inc."
5395,1481513,JKS,"JinkoSolar Holding Co., Ltd."
5396,1481582,RYI,Ryerson Holding Corp
5397,1481646,ACCD,"Accolade, Inc."
5398,1481792,QUAD,"Quad/Graphics, Inc."
5399,1481832,APTS,PREFERRED APARTMENT COMMUNITIES INC
5400,1482075,COIL,"Citadel Exploration, Inc."
5401,1482512,HPP,"Hudson Pacific Properties, Inc."
5402,1482541,SRNA,Surna Inc.
5403,1482554,HFUS,Hartford Great Health Corp.
5404,1483386,GLTR,Aberdeen Standard Precious Metals Basket ETF Trust
5405,1483510,EXPR,"EXPRESS, INC."
5406,1483646,BEGI,"BLACKSTAR ENTERPRISE GROUP, INC."
5407,1483934,SBBA,Scorpio Tankers Inc.
5408,1483934,SBNA,Scorpio Tankers Inc.
5409,1483934,STNG,Scorpio Tankers Inc.
5410,1483994,HTHT,Huazhu Group Ltd
5411,1484504,GIMO,Gigamon Inc.
5412,1484565,SLNO,SOLENO THERAPEUTICS INC
5413,1484769,FUBO,"FaceBank Group, Inc."
5414,1485003,SESN,"Sesen Bio, Inc."
5415,1485029,NAHD,"New Asia Holdings, Inc."
5416,1485074,FRZT,"Freeze Tag, Inc."
5417,1485538,OSN,Ossen Innovation Co. Ltd.
5418,1485922,PACQF,PRIME ACQUISITION CORP
5419,1485922,PAQWF,PRIME ACQUISITION CORP
5420,1486159,OAS,Oasis Petroleum Inc.
5421,1486299,BIQIF,BIQI INTERNATIONAL HOLDINGS CORP
5422,1486957,BWXT,"BWX Technologies, Inc."
5423,1487197,BRFH,BARFRESH FOOD GROUP INC.
5424,1487198,ASPU,"ASPEN GROUP, INC."
5425,1487371,GNMK,"GenMark Diagnostics, Inc."
5426,1487712,AL,AIR LEASE CORP
5427,1487712,AL-PA,AIR LEASE CORP
5428,1487718,BOXS,"BOXSCORE BRANDS, INC."
5429,1487798,ECT,ECA Marcellus Trust I
5430,1487839,LKCO,Luokung Technology Corp.
5431,1487843,YRIV,Yangtze River Port & Logistics Ltd
5432,1487918,OFS,OFS Capital Corp
5433,1487918,OFSSI,OFS Capital Corp
5434,1487918,OFSSL,OFS Capital Corp
5435,1487918,OFSSZ,OFS Capital Corp
5436,1487931,FSSN,FISION Corp
5437,1487952,VPG,"Vishay Precision Group, Inc."
5438,1487986,HCOM,"Hawaiian Telcom Holdco, Inc."
5439,1488039,ATOS,"ATOSSA THERAPEUTICS, INC."
5440,1488139,AMRC,"Ameresco, Inc."
5441,1488419,SIAF,"Sino Agro Food, Inc."
5442,1488613,FMI,"Foundation Medicine, Inc."
5443,1488813,CUBI,"Customers Bancorp, Inc."
5444,1488813,CUBI-PC,"Customers Bancorp, Inc."
5445,1488813,CUBI-PD,"Customers Bancorp, Inc."
5446,1488813,CUBI-PE,"Customers Bancorp, Inc."
5447,1488813,CUBI-PF,"Customers Bancorp, Inc."
5448,1488917,ELMD,"Electromed, Inc."
5449,1489096,THR,"Thermon Group Holdings, Inc."
5450,1489393,LYB,LyondellBasell Industries N.V.
5451,1489588,GRTD,"Gratitude Health, Inc."
5452,1489874,GGROU,Golden Growers Cooperative
5453,1490054,APHD,APPIPHANY TECHNOLOGIES HOLDINGS CORP
5454,1490054,APHDD,APPIPHANY TECHNOLOGIES HOLDINGS CORP
5455,1490054,VBHI,APPIPHANY TECHNOLOGIES HOLDINGS CORP
5456,1490161,ANFC,"Black Ridge Oil & Gas, Inc."
5457,1490281,GRPN,"Groupon, Inc."
5458,1490349,MCC,Medley Capital Corp
5459,1490349,MCV,Medley Capital Corp
5460,1490366,BORNY,CHINA NEW BORUN Corp
5461,1490630,RHNO,Rhino Resource Partners LP
5462,1490873,ESSI,"ECO SCIENCE SOLUTIONS, INC."
5463,1490892,COR,CoreSite Realty Corp
5464,1490906,CFFN,"Capitol Federal Financial, Inc."
5465,1490949,VCPS,VinCompass Corp.
5466,1490978,SDGR,"Schrodinger, Inc."
5467,1491419,LIVX,"LiveXLive Media, Inc."
5468,1491487,TKAT,"Takung Art Co., Ltd."
5469,1491829,ANAV,ALPHA NETWORK ALLIANCE VENTURES INC.
5470,1492298,SBRA,"Sabra Health Care REIT, Inc."
5471,1492422,APLS,"Apellis Pharmaceuticals, Inc."
5472,1492426,HZNP,Horizon Therapeutics Public Ltd Co
5473,1492448,GRNF,GRN Holding Corp
5474,1492633,NLSN,Nielsen Holdings plc
5475,1492658,WMGI,Wright Medical Group N.V.
5476,1492674,TTOO,"T2 Biosystems, Inc."
5477,1492691,KNX,Knight-Swift Transportation Holdings Inc.
5478,1492915,STND,Standard AVB Financial Corp.
5479,1492966,NORD,"Nord Anglia Education, Inc."
5480,1493137,LCTC,"Lifeloc Technologies, Inc"
5481,1493212,PLSI,Phoenix Life Sciences International Limited.
5482,1493225,NFBK,"Northfield Bancorp, Inc."
5483,1493526,PRTT,PROTECT PHARMACEUTICAL Corp
5484,1493566,OTIC,"OTONOMY, INC."
5485,1493594,MTSI,"MACOM Technology Solutions Holdings, Inc."
5486,1493712,CMXC,Cell MedX Corp.
5487,1493761,HEAR,Turtle Beach Corp
5488,1493893,CHSO,China Shouguan Investment Holding Group Corp
5489,1494162,KPAY,KinerjaPay Corp.
5490,1494259,CARG,"CarGurus, Inc."
5491,1494319,UNVR,Univar Solutions Inc.
5492,1494413,TWOH,Two Hands Corp
5493,1494448,EMGC,"EMERGENT CAPITAL, INC."
5494,1494558,AMBO,Ambow Education Holding Ltd.
5495,1494582,BOMN,BOSTON OMAHA Corp
5496,1494650,OPTN,"OptiNose, Inc."
5497,1494728,PSLV,Sprott Physical Silver Trust
5498,1494891,SRTS,"Sensus Healthcare, Inc."
5499,1494891,SRTSW,"Sensus Healthcare, Inc."
5500,1494904,GBLIZ,Global Indemnity Ltd
5501,1494904,GBLI,Global Indemnity Ltd
5502,1494904,GBLIL,Global Indemnity Ltd
5503,1495153,MMYT,MakeMyTrip Ltd
5504,1495231,IZEA,"IZEA Worldwide, Inc."
5505,1495240,LAND,GLADSTONE LAND Corp
5506,1495240,LANDP,GLADSTONE LAND Corp
5507,1495320,VRA,"Vera Bradley, Inc."
5508,1495479,BBRG,"FoodFirst Global Restaurants, Inc."
5509,1495536,ENCR,"Ener-Core, Inc."
5510,1495932,EXPI,"EXP World Holdings, Inc."
5511,1496048,BPYU,Brookfield Property REIT Inc.
5512,1496048,BPYUP,Brookfield Property REIT Inc.
5513,1496099,NMFC,New Mountain Finance Corp
5514,1496099,NMFX,New Mountain Finance Corp
5515,1496268,RVALL,"REVA Medical, Inc."
5516,1496323,IGMS,"IGM Biosciences, Inc."
5517,1496443,PAYS,"Paysign, Inc."
5518,1496454,CHTH,"CNL Healthcare Properties, Inc."
5519,1496671,CALA,"Calithera Biosciences, Inc."
5520,1496818,STTH,"STEALTH TECHNOLOGIES, INC."
5521,1496818,STTHD,"STEALTH TECHNOLOGIES, INC."
5522,1497055,GROG,"GroGenesis, Inc."
5523,1497130,VNTH,"Nano Mobile Healthcare, Inc."
5524,1497253,ONVO,"ORGANOVO HOLDINGS, INC."
5525,1497504,PLXP,PLx Pharma Inc.
5526,1497645,INN,"Summit Hotel Properties, Inc."
5527,1497649,GSTX,Graphene & Solar Technologies Ltd
5528,1497770,WD,"Walker & Dunlop, Inc."
5529,1498067,TECR,TechCare Corp.
5530,1498068,ARA,"American Renal Associates Holdings, Inc."
5531,1498122,ARST,Arista Financial Corp.
5532,1498148,AITX,Artificial Intelligence Technology Solutions Inc.
5533,1498148,AITXD,Artificial Intelligence Technology Solutions Inc.
5534,1498232,TRRB,"TripBorn, Inc."
5535,1498301,ASNA,"Ascena Retail Group, Inc."
5536,1498380,ONDR,"ONLINE DISRUPTIVE TECHNOLOGIES, INC."
5537,1498382,DMPI,"DelMar Pharmaceuticals, Inc."
5538,1498403,BLRX,BioLineRx Ltd.
5539,1498576,CCIHY,ChinaCache International Holdings Ltd.
5540,1498710,SAVE,"Spirit Airlines, Inc."
5541,1498828,HHC,Howard Hughes Corp
5542,1499361,BKCT,"DTS8 COFFEE COMPANY, LTD."
5543,1499422,RBB,RBB Bancorp
5544,1499453,STXB,"Spirit of Texas Bancshares, Inc."
5545,1499494,DXF,Dunxin Financial Holdings Ltd
5546,1499505,AGRO,Adecoagro S.A.
5547,1499543,NOAH,Noah Holdings Ltd
5548,1499573,FWLAF,FlatWorld Acquisition Corp.
5549,1499620,TAL,TAL Education Group
5550,1499684,ACEZ,"Ariel Clean Energy, Inc."
5551,1499717,STAF,"Staffing 360 Solutions, Inc."
5552,1499780,GLBS,GLOBUS MARITIME LTD
5553,1499781,BITA,BITAUTO HOLDINGS LTD
5554,1499785,TJBH,Tengjun Biotechnology Corp.
5555,1499832,TSQ,"Townsquare Media, Inc."
5556,1499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co
5557,1499912,FXCM,"Global Brokerage, Inc."
5558,1499961,NETE,"Net Element, Inc."
5559,1500123,INLB,Item 9 Labs Corp.
5560,1500198,NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp
5561,1500213,SIFI,"SI Financial Group, Inc."
5562,1500217,AAT,"American Assets Trust, Inc."
5563,1500242,UBIA,UBI Blockchain Internet LTD-DE
5564,1500305,SPGX,Sustainable Projects Group Inc.
5565,1500375,HFBL,"Home Federal Bancorp, Inc. of Louisiana"
5566,1500435,GPRO,"GoPro, Inc."
5567,1500836,WBKC,"Wolverine Bancorp, Inc."
5568,1501078,OFED,Oconee Federal Financial Corp.
5569,1501134,NVTA,Invitae Corp
5570,1501257,PNAT,"PURA NATURALS, INC."
5571,1501268,BNTT,"Bnet Media Group, Inc."
5572,1501570,VBTX,"Veritex Holdings, Inc."
5573,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
5574,1501697,XFOR,"X4 Pharmaceuticals, Inc"
5575,1501756,ADVM,"Adverum Biotechnologies, Inc."
5576,1501958,CLAD,"China Liaoning Dingxu Ecological Agriculture Development, Inc."
5577,1501989,CTMX,"CytomX Therapeutics, Inc."
5578,1502034,GNC,"GNC HOLDINGS, INC."
5579,1502034,GNCIQ,"GNC HOLDINGS, INC."
5580,1502152,SOAN,"AngioSoma, Inc."
5581,1502154,ALO,Alio Gold Inc.
5582,1502292,CNFR,"Conifer Holdings, Inc."
5583,1502377,CTGO,"Contango ORE, Inc."
5584,1502557,CXKJ,"CX Network Group, Inc."
5585,1502966,DIGP,"Digipath, Inc."
5586,1503161,NGRP,NGEN TECHNOLOGIES HOLDINGS CORP.
5587,1503274,QTRX,Quanterix Corp
5588,1503458,FTXP,"FOOTHILLS EXPLORATION, INC."
5589,1503584,CMRE,Costamare Inc.
5590,1503584,CMRE-PB,Costamare Inc.
5591,1503584,CMRE-PC,Costamare Inc.
5592,1503584,CMRE-PD,Costamare Inc.
5593,1503584,CMRE-PE,Costamare Inc.
5594,1503802,KPTI,Karyopharm Therapeutics Inc.
5595,1504008,BKU,"BankUnited, Inc."
5596,1504167,BPMX,"Timber Pharmaceuticals, Inc."
5597,1504167,TMBR,"Timber Pharmaceuticals, Inc."
5598,1504379,CSTE,Caesarstone Ltd.
5599,1504461,NGL,NGL Energy Partners LP
5600,1504461,NGL-PB,NGL Energy Partners LP
5601,1504461,NGL-PC,NGL Energy Partners LP
5602,1504619,PFLT,PennantPark Floating Rate Capital Ltd.
5603,1504678,LOOP,"Loop Industries, Inc."
5604,1504764,AVAL,Grupo Aval Acciones Y Valores S.A.
5605,1505065,BWAY,Brainsway Ltd.
5606,1505155,UPLD,"Upland Software, Inc."
5607,1505413,VOC,VOC Energy Trust
5608,1505512,RGLS,Regulus Therapeutics Inc.
5609,1505732,BWFG,"Bankwell Financial Group, Inc."
5610,1505952,DOMO,"DOMO, INC."
5611,1506184,IMMP,IMMUTEP Ltd
5612,1506251,CTXR,"Citius Pharmaceuticals, Inc."
5613,1506251,CTXRW,"Citius Pharmaceuticals, Inc."
5614,1506293,PINS,"PINTEREST, INC."
5615,1506307,EP-PC,"KINDER MORGAN, INC."
5616,1506307,KMI,"KINDER MORGAN, INC."
5617,1506439,SHSP,"SharpSpring, Inc."
5618,1506492,CHFS,"CHF Solutions, Inc."
5619,1506742,TXSO,"Texas South Energy, Inc."
5620,1506756,ZXAIY,China Zenix Auto International Ltd
5621,1506928,AVGR,Avinger Inc
5622,1506929,VRDR,"VERDE RESOURCES, INC."
5623,1506983,IGAP,"Integrity Applications, Inc."
5624,1507079,FND,"Floor & Decor Holdings, Inc."
5625,1507181,WRSS,Mountain High Acquisitions Corp.
5626,1507181,MYHI,Mountain High Acquisitions Corp.
5627,1507277,PSTB,Park Sterling Corp
5628,1507385,VER,"VEREIT, Inc."
5629,1507385,VER-PF,"VEREIT, Inc."
5630,1507605,MARA,"Marathon Patent Group, Inc."
5631,1507957,IPWR,Ideal Power Inc.
5632,1507964,CORVF,Corvus Gold Inc.
5633,1508171,SUNS,Solar Senior Capital Ltd.
5634,1508348,ACAN,"AmeriCann, Inc."
5635,1508381,BNKL,Bionik Laboratories Corp.
5636,1508475,VNET,"21Vianet Group, Inc."
5637,1508478,ARCO,Arcos Dorados Holdings Inc.
5638,1508655,TSLX,"TPG Specialty Lending, Inc."
5639,1508844,PVG,Pretium Resources Inc.
5640,1509190,PETX,"ARATANA THERAPEUTICS, INC."
5641,1509223,RENN,Renren Inc.
5642,1509228,SDTTU,SandRidge Mississippian Trust I
5643,1509261,RZLT,"Rezolute, Inc."
5644,1509432,RPXC,RPX Corp
5645,1509470,SSSS,SURO CAPITAL CORP.
5646,1509589,BCEI,"Bonanza Creek Energy, Inc."
5647,1509646,FENG,Phoenix New Media Ltd
5648,1509745,LPTX,"LEAP THERAPEUTICS, INC."
5649,1509786,ISRB,"Inspired Builders, Inc."
5650,1509957,CANB,Can B Corp
